account,card_number
20467157500,3143244394875811
43517102448,6208503298392141
72219158742,7109323606270570
92036140813,6444692108496406
21495173587,4265285547501869
84989242862,1005337336191918
89732620727,5411538174212443
67375830204,3275786019802939
87099098144,9411306306446621
40774605818,2481490777295560
28522059329,6574849773310282
47955584625,1714566249682746
35302141187,4867191581370694
48897955378,4413741653425008
99124950469,1154564232165023
20883508888,5542084353061795
77492976994,8204536644247801
94732936604,3184117517653674
41252892607,5061476184730174
83626005740,6959843555568712
73732040217,5660611731511754
75731667722,2138194772605564
55772360176,5583666448292928
85118961387,1877388727382296
82436632758,6218193723696592
85023495528,7375494706076008
39240467797,6800291284825206
84911941096,1065885423236611
70257619518,3247516239098984
77123222322,8148990069467999
30702794962,1890333003653240
17707153137,9553472868524734
31462885666,5750526712527212
12803136714,1389838830955545
97797095726,3071932376581728
88795540701,4221024403800288
24416652113,2510946472004860
14762416507,4329086922745968
38742749462,4141056077707680
46951214967,4078536210611079
19815491650,1780385092072008
42537626344,4511487668022345
67580334713,5972274629335195
39592345034,9828156510450435
97316247681,6495365208639887
46681113659,3810287800675726
30507070042,2396532974818375
53272077543,1508703592855322
65519361933,1352497908775341
74524201617,9501512966153565
89270939128,3053684885327854
84769888345,7861283154645632
86056867610,7215985759820708
84366807627,2655305795204998
94716812558,6829732919342250
17840272535,1717839244691928
25908250882,1605558531257194
26117863677,2903150111556592
71803992512,4058478333117673
79191644642,4599976308280134
35121524165,1886318591406743
82093677975,5721287442291011
41909471705,5830832078640715
96093825372,2368764804984240
88947392707,9200731178038919
75198569609,6196121486407314
24258290715,3784447238560782
20379154779,4924677518074529
13601199775,5996014063891847
36820584536,3441727029469667
99714491031,6259707250422410
32496452406,8700644928847725
54742609963,2003213053800029
54728072088,1740415473564691
44064919158,7195411026321136
25774964012,7721048563831552
19814263240,1100541907304352
54432679655,3107953186721126
21053034300,5580114202606373
41063343813,6516720018911146
15200165074,5013863681888506
79359296205,3177391581708247
30441480282,4988990952302703
69743353536,8558589399023645
16316471917,3538307869641814
96845193826,7078361475345214
58366905349,3216555332123879
40388475084,9433334091316374
82716081375,3053495200420723
17853458101,2360167806984999
80051729692,5441872439836023
67632506008,2490515939085309
43047854703,6998789661116266
42215747501,5018896675366331
94882969117,8340946942343735
61387896112,7649273236571949
90384141232,7740730192623059
90210436548,7498761390547914
42349189841,5286859946532639
49194706761,9121460313196583
58920537010,1075481845053817
21517518874,2916858391722220
51390049813,1107956255308386
53277626376,8536186962301328
41587508171,7492896654234757
59614760682,8445989279562074
61174375798,2268011589613586
44798166846,5886177168329781
31646992482,1620621472783466
68971682214,1947216486548594
86659741943,7396885525550804
18194752546,1041025655869359
26502405807,7423496936308159
77255149098,5916856002703666
87067771087,8721988554338590
45841285217,4736378575304960
95217794217,5538183049121469
89866000563,9019456656881072
61994489313,6976386551818800
64787572058,8664178182580788
42227104363,2633838785990075
24080763679,6107127277027626
19682985898,6847407828416605
85387958756,9875155001948131
21987598322,7299050028023842
18617214224,5562210559454107
84249544278,8053218561207862
17325381833,6455623264942605
63653995960,7982482214231843
10247536752,4465463097090233
73302308513,1949208076707211
42202681093,3086776282942655
61620514707,3686640436270399
78305218290,5514341032015402
95144852671,8144746069420144
78690316144,3379127684911611
90872771812,6994823380638732
43037535777,9841503065150138
17523591853,5102819145449347
79891317877,3988042081091703
63636701379,8617978963702603
92840917439,2196145370484158
44361898668,8981605189633652
48751346210,1531459285462993
29599399538,3281848036995202
87835454970,1530417744410803
86540636775,5364545876751137
59098893533,9770835738651655
45018426602,8725676055226261
63915062267,2864614161776858
71625496452,3874542996659747
30014898253,3458536084953280
93411430025,6096432072432103
75331298769,2918654740681834
31001224674,1185878530033789
62031430195,7900510512882919
46607560469,9531203750489968
69742913445,3734854045761248
33224340536,9235540520914418
72661314349,1188867579384684
46967120856,8314559971671274
21401269750,6681424465759701
97567116954,8794600731322761
84684755457,5129424097432317
90986525252,8232990028821375
78573714691,7872757571752941
71872224510,4530317107532418
79411651058,3914479247846454
12660905110,6582255437664733
68128483184,8574020050374228
70659727834,3824329567778198
31446341096,2506434831155906
89229537812,1265137116238034
80015651485,3967474325030273
48809116141,6611607291724865
78794500916,3581529896801983
53473889702,3278364393471587
72875972673,5166113009430855
13405003033,9848769757454540
77795100755,5204363863245335
94559860180,8852340181167229
95384167467,5866549548898640
50926456900,9679539608077166
17101814233,6060286936931181
64462417122,1306436608034481
44151282498,4182895906261751
69644914108,1354140540084213
41426788583,9639473555819005
67822422540,2608256498236767
45315561872,4103968853260461
71047440784,6441417043064429
33656083092,3271307115076015
36672676597,8364348988354313
72706582803,2082455748144784
90835140232,3349134739199176
64541358511,4597178068127228
67461161617,7907193405341617
46490755065,2570433931563592
12618744480,9847493638138238
27807518138,1308676828909886
44535292315,5865309118436843
24107443711,3202816070276354
18614574152,9671773628435469
58490185314,9838286444820182
82645532444,1203032856664044
45107360487,3944477675984498
27570629900,6639360696220199
26079484533,7943583144847604
51339098414,3787964171529827
32392116210,2572009540345456
64657721655,1421341095633886
28390668568,6798366069383811
65459331675,5408936597317657
67492484892,3351036149395577
34172425109,2446813601618378
23728608538,8892590535269032
28132034661,6920254155132836
76688355302,2269846184411710
51941661387,8635219189106547
79301794720,4042229321054268
15039888003,6845521411333452
21794690749,6510492251400389
45298663292,6693218526731163
20314255304,2258861216503760
64750777137,1058471736490523
14777797087,4834004948598959
66310481203,1603670839472918
45152405894,6406602404502048
17302175171,3807904268252560
73979334915,9747522858886248
95234066168,4005149990731074
40381769002,9454913467768061
19634386775,8887388922668632
87680427411,2689211888676786
56678757265,6681352593042262
83013739100,5185600149389291
18367053624,9747480952955460
53060133798,5079746442488168
87444352502,2142958551441592
71543046451,1731208785550900
48600514287,6293890897547807
48884825470,8195080090110864
85809040111,7386930842293754
57365620359,3994247055758202
46963385722,8142527544644165
91391994584,8628655365043266
39241577247,6974639337562207
30241069121,7152592792509006
96693982967,1376768264496212
77232378049,6133164776860287
35775802794,5640931796508642
96605381080,8232982624302296
29520625642,5334945159343690
76686003379,2088340401608873
38263968631,8688321467583176
90757115877,4864132299336437
60616928442,6725679845203908
68063267367,1693293073071058
77668050901,5462769883457333
77115335536,2727731540502827
94031362666,7528868148124769
32495671278,2252239057762589
20622777466,9729428062263043
85705313074,6627970433825102
66326190148,7386814770166260
17990579941,5403760039546163
98743554283,9187375358745487
96053953310,7216321723489509
47121169095,1241965596183818
74367285820,5501557451900365
12469071901,5936820067768569
17461885733,5180161109656926
32675539387,6792862871090965
84692443836,1669231595557507
93746504036,1802356959431305
83016745459,7565187000145614
97513067630,2152161312958211
85626207803,9982642922883674
95781239089,8856660498625941
46747149990,6738721395732237
30940466858,3503591287025283
61237365884,5208302479124409
14755026640,3393638101273629
12078296203,5068646851563419
33177638037,6515197186043267
21555366727,1349883671466680
31866419230,3798198439283263
61712701438,4616130890959500
12859725141,8575438252395845
12440701619,5210055119653031
10485200455,9334586290774816
40790559298,1128103581428074
25593939730,6570000436850777
27760207319,5030236103557039
16658686502,7915402442756765
39882097215,8864420529866830
53125051682,3424713475575901
42574923920,6379389157078024
61974139344,7889144151658182
37855482842,7549201643266436
72487751295,1536673760833704
61691082100,3690937807917411
11370570486,3109341495706728
94779023069,7995648620545083
43807134638,6330940745553281
60367879875,3478218282405133
10798311251,3935464988401007
80735770556,5780773912419790
36316922425,7567933931203135
93543085344,7345021138946377
72473797423,5014726795387832
29471974422,6395276480914435
96798902464,3081468151736409
58221255168,2884846821806203
93137840744,2768271916764988
17482676394,2907329627640943
43050037473,4542964150816494
65012535924,8501691632852316
85425022331,1456375096582241
40068697780,9810131388588845
76348734165,3168863940337334
43718230872,7551138177573392
39573972335,1586777970147183
49725859395,8192939204920356
76062115257,3706025170016614
51082620616,6819569267448203
82613595836,1696496074414958
61086259591,9527085872046790
34563713544,3668930123908809
55500449537,7088861427761960
64543771200,6520606539123073
76363667808,1934211991840462
99070570734,8229616467424765
37543902334,8967548413800976
61390637861,2787056102779830
48451286617,4687387356618895
79677949554,2227262718070026
75931271366,2284294810838165
49130684221,5875843767536628
25757918815,4350259022673782
22147411115,8879772199876389
56843169190,2326770546816631
75977620563,6221055368623919
83983396455,4999053812455062
25007726673,5878135286256695
50300286712,4923595670938625
61885318196,7968954771011588
50565292199,4139604015757022
53603755908,9063799037183217
84361793702,1331001760791287
51115635754,1423919486152430
84011561131,1596370483427190
95618409811,6804199423780425
51336607921,5225265211515935
10289933924,8546229789529322
50487733664,2145697446373281
28141311651,8509196908770892
26187696043,6301735830069104
66632217444,8499004935140610
30280068673,2273995252641413
73484547772,4421696291001693
12790039586,4933726846815688
16543633401,5046540748082070
76606848086,2270606533369659
34829599911,8285528604613513
64466226369,3709863256184189
32060642955,7627283207813477
41265964840,9610802091063866
29228844647,5849821759728115
30653373414,6499041768332024
49841942352,9488821835814428
66296111270,9066700291872308
17305722980,9146520235918780
92460968224,4893567393024536
16402402750,3623055353873308
27574431583,1584554833243078
16141617406,1725686341458351
51205023074,6891164445935336
63575219794,6136258460276423
11565056441,4799615614394542
65395957507,6074598428603528
28707706590,3392443706089197
81705033368,4768655712161021
62768800666,7950510457250646
52543721912,5244026039569053
66882806767,2713291928891225
